frame,time_s,x,y,w,h,area
1377,23.741379,450,769,51,34,993
1378,23.758621,451,769,51,36,1065
1379,23.775862,467,770,37,35,888
1380,23.793103,471,770,34,35,822
1381,23.810345,456,771,51,31,973
1382,23.827586,474,772,34,31,776
1383,23.844828,475,773,34,29,722
1384,23.862069,475,773,38,29,808
1385,23.87931,475,773,36,29,766
1386,23.896552,477,773,36,30,787
1387,23.913793,480,774,33,31,798
1388,23.931034,482,774,35,31,809
1389,23.948276,483,774,36,31,840
1390,23.965517,484,774,36,35,874
1391,23.982759,484,774,37,34,899
1392,24.0,478,774,46,34,976
1393,24.017241,484,774,40,34,939
1394,24.034483,486,774,39,34,925
1395,24.051724,486,775,40,32,941
1396,24.068966,488,775,39,31,931
1397,24.086207,489,774,39,32,998
1398,24.103448,489,774,43,32,1020
1399,24.12069,489,773,46,34,1039
1400,24.137931,489,773,45,35,1060
1401,24.155172,491,774,43,34,1054
1402,24.172414,492,773,43,34,1046
1403,24.189655,492,772,43,35,1078
1404,24.206897,492,772,44,35,1083
1405,24.224138,494,772,43,36,1167
1406,24.241379,494,773,44,36,1143
1407,24.258621,495,774,46,35,1125
1408,24.275862,496,774,47,34,1117
1409,24.293103,498,775,45,33,1109
1410,24.310345,500,777,43,33,1041
1411,24.327586,502,778,43,34,1067
1412,24.344828,499,778,46,34,1059
1413,24.362069,498,778,49,34,1086
1414,24.37931,502,778,45,34,1094
1415,24.396552,502,778,47,34,1102
1416,24.413793,506,779,47,33,1070
1417,24.431034,508,780,45,32,1084
1418,24.448276,511,780,41,37,1101
1419,24.465517,511,781,40,36,1055
1420,24.482759,511,782,40,34,1025
1421,24.5,510,783,43,34,1047
1422,24.517241,510,784,48,32,1079
1423,24.534483,511,785,46,31,1028
1424,24.551724,513,785,43,32,1016
1425,24.568966,515,785,44,36,1077
1426,24.586207,516,786,41,32,946
1427,24.603448,517,786,41,32,964
1428,24.62069,517,787,41,34,978
1429,24.637931,511,787,47,32,1038
1430,24.655172,515,787,45,32,1075
1431,24.672414,514,787,45,31,1040
1432,24.689655,516,787,41,32,968
1433,24.706897,514,787,44,33,1059
1434,24.724138,515,787,43,32,1017
1435,24.741379,515,788,42,31,1004
1436,24.758621,514,788,42,31,1019
1437,24.775862,514,789,39,29,915
1438,24.793103,513,790,38,32,931
1439,24.810345,512,790,37,34,937
1440,24.827586,510,790,39,34,971
1441,24.844828,501,790,47,35,1128
1442,24.862069,497,791,49,36,1098
1443,24.87931,502,791,43,33,1042
1444,24.896552,502,792,43,34,1090
1445,24.913793,502,793,41,32,1001
1446,24.931034,501,793,40,34,1028
1447,24.948276,500,794,42,32,1025
